Timestamp,Filename,Language,Full Path,Error Type,Error Message
2025-12-08 18:04:28,A Mao Segurou O Martelo.doc,english,/mnt/c/Users/joelv/Downloads/Complete Song List 2024-20251208T122705Z-1-001/Complete Song List 2024/Joshua English Slides/A Mao Segurou O Martelo.doc,TIMEOUT,API timeout (>30s)
